Stop Name,Depoh,Route Number,Direction
KL866 FURAMA,Cheras Selatan,400,B-A
KL867 LRT PUDU/MAJESTIC (OPP),Cheras Selatan,400,B-A
KL803 PEJABAT POS PUDU,Cheras Selatan,400,B-A
KL868 ALL SAINTS CHURCH,Cheras Selatan,400,B-A
KL366 WARISAN CITYVIEW (OPP),Cheras Selatan,400,B-A
KL367 SUNWAY MEDICAL VELOCITY,Cheras Selatan,400,B-A
KL2208 SUNWAY VELOCITY MALL,Cheras Selatan,400,B-A
KL368 AEON MALURI,Cheras Selatan,400,B-A
KL869 LRT MALURI,Cheras Selatan,400,B-A
KL1702 STADIUM BADMINTON KL (OPP),Cheras Selatan,400,B-A
KL1703 KOMPLEKS DARUL PUTERI,Cheras Selatan,400,B-A
KL1704 BHP CHERAS,Cheras Selatan,400,B-A
KL1705 TAMAN MIDAH (UTARA),Cheras Selatan,400,B-A
(M) KL756 MRT TAMAN MUTIARA PINTU B,Cheras Selatan,400,B-A
KL757 CHERAS LEISURE MALL,Cheras Selatan,400,B-A
KL919 TAMAN BUKIT HIJAU,Cheras Selatan,400,B-A
KL2271 CHERAS SENTRAL MALL,Cheras Selatan,400,B-A
KL2171 CHERIA HEIGHTS APARTMENT,Cheras Selatan,400,B-A
KL414 FLAT TAMAN BUKIT CHERAS,Cheras Selatan,400,B-A
KL415 SRA AL-MUBARAQAH (OPP),Cheras Selatan,400,B-A
KL417 FLAT TAMAN SURIA JAYA,Cheras Selatan,400,B-A
KL418 KOMERSIAL BUKIT ANGSANA,Cheras Selatan,400,B-A
KL419 TAMAN SRI BAHAGIA,Cheras Selatan,400,B-A
KJ750 KOMERSIAL SERI TAMING,Cheras Selatan,400,B-A
KJ746 TAMAN SERI TAMING,Cheras Selatan,400,B-A
VINA RESIDENCY (OPP),Cheras Selatan,400,B-A
KJ747 TAMAN KOPERASI MAJU JAYA,Cheras Selatan,400,B-A
KJ749 SK DESA BAIDURI (OPP),Cheras Selatan,400,B-A
KJ707 PADANG AWAM DESA BAIDURI,Cheras Selatan,400,B-A
KJ708 PERUMAHAN CHERAS UTAMA,Cheras Selatan,400,B-A
KJ709 PERUMAHAN POLIS DESA BAIDURI (OPP),Cheras Selatan,400,B-A
KJ710 FLAT CHERAS UTAMA,Cheras Selatan,400,B-A
KJ402 PETRONAS DAMAI PERDANA (OPP),Cheras Selatan,400,B-A
KJ404 DAMAI PERDANA FASA 1,Cheras Selatan,400,B-A
KJ406 DAMAI PERDANA FASA 2,Cheras Selatan,400,B-A
KJ397 PERUMAHAN DAMAI PERDANA FASA 3,Cheras Selatan,400,B-A
KJ398 PERUMAHAN DAMAI PERDANA,Cheras Selatan,400,B-A
KJ401 PETRONAS DAMAI PERDANA,Cheras Selatan,400,B-A
KL421 PRIMA ALAM DAMAI (OPP),Cheras Selatan,400,B-A
TAMAN DESA CHERAS,Cheras Selatan,400,B-A
KL423 PRIMA ALAM DAMAI,Cheras Selatan,400,B-A
SJ595 KTM KOMUTER SERDANG (OPP),Cheras Selatan,401,A-B
(M) SJ596 KTM KOMUTER SERDANG,Cheras Selatan,401,A-B
SJ640 THE MINES,Cheras Selatan,401,A-B
SJ599 TAMAN SG BESI INDAH (SELATAN),Cheras Selatan,401,A-B
SJ641 APARTMENT SRI JASA,Cheras Selatan,401,A-B
KJ670 WISMA TANJUNG BALAI (OPP),Cheras Selatan,401,A-B
KJ671 TAMAN BUKIT BELIMBING,Cheras Selatan,401,A-B
KJ672 TAMAN TAMING JAYA,Cheras Selatan,401,A-B
KJ673 KG BARU BALAKONG,Cheras Selatan,401,A-B
KJ703 SUSUR U-TURN CHERAS JAYA,Cheras Selatan,401,A-B
KJ693 AEON CHERAS SELATAN,Cheras Selatan,401,A-B
PUSAT KOMERSIAL C180,Cheras Selatan,401,A-B
TAMAN CHERAS PERDANA FASA 6,Cheras Selatan,401,A-B
TAMAN CHERAS PERDANA FASA 5,Cheras Selatan,401,A-B
SMK CHERAS PERDANA,Cheras Selatan,401,A-B
TAMAN CHERAS PERDANA FASA 4,Cheras Selatan,401,A-B
PETRONAS CHERAS PERDANA,Cheras Selatan,401,A-B
APARTMENT MINANG RIA,Cheras Selatan,401,A-B
PANGSAPURI PENDEKAR (OPP),Cheras Selatan,401,A-B
PANGSAPURI LAGENDA MAS,Cheras Selatan,401,A-B
MN LAGENDA MAS,Cheras Selatan,401,A-B
TMN PUTRI JAYA,Cheras Selatan,401,A-B
DEWAN ORANG RAMAI,Cheras Selatan,401,A-B
SOKA GAKKAI,Cheras Selatan,401,A-B
TAMAN KOTA CHERAS FASA 1,Cheras Selatan,401,A-B
KJ47 KILANG PAPAN,Cheras Selatan,401,A-B
KJ48 SMA BATU 10,Cheras Selatan,401,A-B
KJ49 BEACONHOUSE SRI MURNI,Cheras Selatan,401,A-B
KJ50 BALAI POLIS BT 9,Cheras Selatan,401,A-B
KJ39 SK BT 9 (OPP),Cheras Selatan,401,A-B
KJ52 TAMAN SUNTEX,Cheras Selatan,401,A-B
KJ422 PLAZA TOL BATU 9,Cheras Selatan,401,A-B
KJ711 PGA/MAKTAB PDRM,Cheras Selatan,401,A-B
KJ562 BANDAR MAHKOTA CHERAS,Cheras Selatan,401,A-B
KL755 TAMAN BUKIT HIJAU,Cheras Selatan,401,A-B
KL1723 CHERAS LEISURE MALL (OPP),Cheras Selatan,401,A-B
RHB TMN MIDAH,Cheras Selatan,401,A-B
KL801 VELODROM BUSINESS PARK,Cheras Selatan,401,A-B
KL354 KOMPLEKS DARUL PUTERI (OPP),Cheras Selatan,401,A-B
KL355 STADIUM BADMINTON KL,Cheras Selatan,401,A-B
KL361 MRT MALURI PINTU A,Cheras Selatan,401,A-B
KL874 AEON MALURI (OPP),Cheras Selatan,401,A-B
KL362 JABATAN KESIHATAN DBKL,Cheras Selatan,401,A-B
KL363 SUNWAY MEDICAL VELOCITY (OPP),Cheras Selatan,401,A-B
KL365 WARISAN CITYVIEW,Cheras Selatan,401,A-B
KL1770 BALAI BOMBA PUDU,Cheras Selatan,401,A-B
KL1771 LRT PUDU/MAJESTIC,Cheras Selatan,401,A-B
KL1772 FURAMA (OPP),Cheras Selatan,401,A-B
KL121 MONOREL IMBI/TIMES SQUARE,Cheras Selatan,401,A-B
KL122 PLAZA IMBI,Cheras Selatan,401,A-B
KL86 MRT BUKIT BINTANG/HSBC,Cheras Selatan,401,A-B
KL9 WISMA BOUSTEAD,Cheras Selatan,401,A-B
KL12 MENARA KL,Cheras Selatan,401,A-B
KL13 WISMA BUDIMAN,Cheras Selatan,401,A-B
KL14 MENARA OLYMPIA,Cheras Selatan,401,A-B
KL100 BACKHOME HOSTEL,Cheras Selatan,401,A-B
(M) KL101 HUB LEBUH PUDU,Cheras Selatan,401,A-B
KL119 HOSPITAL TUNG SHIN,Cheras Selatan,401,B-A
KL120 HOTEL SWISS GARDEN (OPP),Cheras Selatan,401,B-A
KL866 FURAMA,Cheras Selatan,401,B-A
KL867 LRT PUDU/MAJESTIC (OPP),Cheras Selatan,401,B-A
KL803 PEJABAT POS PUDU,Cheras Selatan,401,B-A
KL868 ALL SAINTS CHURCH,Cheras Selatan,401,B-A
KL366 WARISAN CITYVIEW (OPP),Cheras Selatan,401,B-A
KL367 SUNWAY MEDICAL VELOCITY,Cheras Selatan,401,B-A
KL368 AEON MALURI,Cheras Selatan,401,B-A
TERMINAL MALURI,Cheras Selatan,401,B-A
KL1702 STADIUM BADMINTON KL (OPP),Cheras Selatan,401,B-A
KL1703 KOMPLEKS DARUL PUTERI,Cheras Selatan,401,B-A
KL1704 BHP CHERAS,Cheras Selatan,401,B-A
KL1705 TAMAN MIDAH (UTARA),Cheras Selatan,401,B-A
KL129 FLAT DESA AMAN (OPP),Cheras Selatan,401,B-A
CAHAYA AUTO (OPP),Cheras Selatan,401,B-A
CIMB TMN MUTIARA,Cheras Selatan,401,B-A
KL757 CHERAS LEISURE MALL,Cheras Selatan,401,B-A
KL919 TAMAN BUKIT HIJAU,Cheras Selatan,401,B-A
KL1811 PLAZA SG BESI (OPP),Cheras Selatan,401,B-A
KJ712 CHERAS ZEN PARK,Cheras Selatan,401,B-A
KJ702 PGA/CUEPACS,Cheras Selatan,401,B-A
KJ39 SK BT 9 (OPP),Cheras Selatan,401,B-A
KJ40 BALAI POLIS BT 9 (OPP),Cheras Selatan,401,B-A
KJ41 SRK BATU 9,Cheras Selatan,401,B-A
KJ42 SRA BATU 10,Cheras Selatan,401,B-A
KJ43 KILANG PAPAN,Cheras Selatan,401,B-A
BLOK B TMN KOTA CHERAS,Cheras Selatan,401,B-A
99 SPEEDMART TMN DAMAI JAYA,Cheras Selatan,401,B-A
TAMAN KOTA CHERAS FASA 3,Cheras Selatan,401,B-A
TAMAN PUTRI JAYA,Cheras Selatan,401,B-A
TAMAN LAGENDA MAS,Cheras Selatan,401,B-A
PANGSAPURI WIRA,Cheras Selatan,401,B-A
PANGSAPURI PAHLAWAN,Cheras Selatan,401,B-A
APARTMENT WAJA,Cheras Selatan,401,B-A
PETRONAS CHERAS PERDANA (OPP),Cheras Selatan,401,B-A
TAMAN CHERAS PERDANA FASA 2,Cheras Selatan,401,B-A
TMN CHERAS PERDANA 3,Cheras Selatan,401,B-A
REST KETAM ISTIMEWA,Cheras Selatan,401,B-A
KJ334 AEON CHERAS SELATAN,Cheras Selatan,401,B-A
KJ693 AEON CHERAS SELATAN,Cheras Selatan,401,B-A
KJ666 JEJANTAS TAMAN SRI INDAH,Cheras Selatan,401,B-A
KJ667 SUSUR CHERAS JAYA,Cheras Selatan,401,B-A
KJ705 SYMPHONY TOWER,Cheras Selatan,401,B-A
KJ698 TAMAN TAMING JAYA,Cheras Selatan,401,B-A
KJ699 KOMERSIAL TAMING JAYA,Cheras Selatan,401,B-A
KJ700 SHELL TAMING JAYA,Cheras Selatan,401,B-A
KJ740 TAMAN BUKIT BELIMBING (OPP),Cheras Selatan,401,B-A
KJ701 WISMA TANJUNG BALAI,Cheras Selatan,401,B-A
SJ597 SK TAMAN SG BESI INDAH,Cheras Selatan,401,B-A
(M) SJ598 THE MINES (OPP),Cheras Selatan,401,B-A
SJ595 KTM KOMUTER SERDANG (OPP),Cheras Selatan,401,B-A
KL869 LRT MALURI,(OS) Maluri,402,A-B
TERMINAL MALURI,(OS) Maluri,402,A-B
KL1702 STADIUM BADMINTON KL (OPP),(OS) Maluri,402,A-B
KL1703 KOMPLEKS DARUL PUTERI,(OS) Maluri,402,A-B
KL354 KOMPLEKS DARUL PUTERI (OPP),(OS) Maluri,402,A-B
KL355 STADIUM BADMINTON KL,(OS) Maluri,402,A-B
KL361 MRT MALURI PINTU A,(OS) Maluri,402,A-B
KL874 AEON MALURI (OPP),(OS) Maluri,402,A-B
KL362 JABATAN KESIHATAN DBKL,(OS) Maluri,402,A-B
KL363 SUNWAY MEDICAL VELOCITY (OPP),(OS) Maluri,402,A-B
KL365 WARISAN CITYVIEW,(OS) Maluri,402,A-B
KL2225 WISMA INDAH,(OS) Maluri,402,A-B
KL384 MASJID ALAM SHAH,(OS) Maluri,402,A-B
KL267 THE FORUM CONDOMINIUM,(OS) Maluri,402,A-B
KL1955 EMBASSY INDONESIA,(OS) Maluri,402,A-B
(M) KL270 TABUNG HAJI,(OS) Maluri,402,A-B
(M) LRT AMPANG PARK (OPP),(OS) Maluri,402,A-B
KL91 CITIBANK / INTERCONTINENTAL HOTEL,(OS) Maluri,402,A-B
(M) KL93 MENARA ATLAN,(OS) Maluri,402,A-B
(M) KL94 KLCC (UTARA),(OS) Maluri,402,A-B
KL96 MENARA AMBANK,(OS) Maluri,402,A-B
KL1945 MENARA PTPTN,(OS) Maluri,402,A-B
KL1948 FLAT PKNS,(OS) Maluri,402,A-B
KL1947 MENARA TH SELBORN,(OS) Maluri,402,A-B
KL271 IJN (BARAT),(OS) Maluri,402,A-B
KL272 IJN (TIMUR),(OS) Maluri,402,A-B
KL273 PADANG HKL,(OS) Maluri,402,A-B
KL273 PADANG HKL,(OS) Maluri,402,A-B
(M) KL1818 HAB TITIWANGSA,(OS) Maluri,402,B-A
(M) KL1818 HAB TITIWANGSA,(OS) Maluri,402,B-A
KL2249 PERKIM,(OS) Maluri,402,B-A
KL2249 PERKIM,(OS) Maluri,402,B-A
KL50 DAMAI HOSPITAL,(OS) Maluri,402,B-A
(M) KL52 MONORAIL CHOWKIT,(OS) Maluri,402,B-A
KL50 DAMAI HOSPITAL,(OS) Maluri,402,B-A
(M) KL52 MONORAIL CHOWKIT,(OS) Maluri,402,B-A
KL53 GRAND SEASONS HOTEL,(OS) Maluri,402,B-A
KL53 GRAND SEASONS HOTEL,(OS) Maluri,402,B-A
KL54 HKL (OPP),(OS) Maluri,402,B-A
KL1837 ISTANA BUDAYA,(OS) Maluri,402,B-A
KL54 HKL (OPP),(OS) Maluri,402,B-A
KL1633 PUSAT DARAH NEGARA,(OS) Maluri,402,B-A
KL1837 ISTANA BUDAYA,(OS) Maluri,402,B-A
KL1633 PUSAT DARAH NEGARA,(OS) Maluri,402,B-A
KL1638 HOSPITAL PUSRAWI,(OS) Maluri,402,B-A
KL1638 HOSPITAL PUSRAWI,(OS) Maluri,402,B-A
KL1949 INTERMARK MALL,(OS) Maluri,402,B-A
(M) LRT AMPANG PARK (OPP),(OS) Maluri,402,B-A
KL1949 INTERMARK MALL,(OS) Maluri,402,B-A
(M) LRT AMPANG PARK (OPP),(OS) Maluri,402,B-A
KL91 CITIBANK / INTERCONTINENTAL HOTEL,(OS) Maluri,402,B-A
(M) KL93 MENARA ATLAN,(OS) Maluri,402,B-A
KL91 CITIBANK / INTERCONTINENTAL HOTEL,(OS) Maluri,402,B-A
(M) KL93 MENARA ATLAN,(OS) Maluri,402,B-A
(M) KL94 KLCC (UTARA),(OS) Maluri,402,B-A
(M) KL94 KLCC (UTARA),(OS) Maluri,402,B-A
KL95 KLCC,(OS) Maluri,402,B-A
KL88 GRAND HYATT HOTEL,(OS) Maluri,402,B-A
KL95 KLCC,(OS) Maluri,402,B-A
KL88 GRAND HYATT HOTEL,(OS) Maluri,402,B-A
KL89 EXXON MOBIL,(OS) Maluri,402,B-A
KL1951 THE BINJAI,(OS) Maluri,402,B-A
KL89 EXXON MOBIL,(OS) Maluri,402,B-A
(M) KL270 TABUNG HAJI,(OS) Maluri,402,B-A
KL1951 THE BINJAI,(OS) Maluri,402,B-A
(M) KL270 TABUNG HAJI,(OS) Maluri,402,B-A
KL266 RHB BANK,(OS) Maluri,402,B-A
KL1953 TREC KL,(OS) Maluri,402,B-A
KL266 RHB BANK,(OS) Maluri,402,B-A
(M) KL890 PETRONAS JLN COCHRANE,(OS) Maluri,402,B-A
KL1953 TREC KL,(OS) Maluri,402,B-A
(M) KL890 PETRONAS JLN COCHRANE,(OS) Maluri,402,B-A
KL891 WISMA INDAH,(OS) Maluri,402,B-A
KL868 ALL SAINTS CHURCH,(OS) Maluri,402,B-A
KL891 WISMA INDAH,(OS) Maluri,402,B-A
KL366 WARISAN CITYVIEW (OPP),(OS) Maluri,402,B-A
KL868 ALL SAINTS CHURCH,(OS) Maluri,402,B-A
KL366 WARISAN CITYVIEW (OPP),(OS) Maluri,402,B-A
KL367 SUNWAY MEDICAL VELOCITY,(OS) Maluri,402,B-A
KL367 SUNWAY MEDICAL VELOCITY,(OS) Maluri,402,B-A
KL368 AEON MALURI,(OS) Maluri,402,B-A
KL368 AEON MALURI,(OS) Maluri,402,B-A
TERMINAL MALURI,(OS) Maluri,402,B-A
KL869 LRT MALURI,(OS) Maluri,402,B-A
AJ468 HUB PANDAN INDAH,Maluri,420,A-B
AJ179 APARTMENT MERPATI,Maluri,420,A-B
AJ157 PANDAN MEWAH HEIGHTS,Maluri,420,A-B
AJ158 FLAT 610,Maluri,420,A-B
AJ159 SURAU MADRASATUL SOFWA,Maluri,420,A-B
AJ160 APARTMENT BUNGA RAYA,Maluri,420,A-B
AJ161 MENARA MPAJ,Maluri,420,A-B
AJ162 HOSPITAL PANTAI AMPANG,Maluri,420,A-B
AJ163 BALAI POLIS PANDAN INDAH (OPP),Maluri,420,A-B
AJ164 SK PANDAN INDAH,Maluri,420,A-B
AJ165 SMK PANDAN INDAH,Maluri,420,A-B
AJ166 TAMAN KENCANA (TIMUR),Maluri,420,A-B
AJ331 TAMAN KENCANA (BARAT),Maluri,420,A-B
AJ511 PANDAN PERDANA BUSINESS CENTRE,Maluri,420,A-B
AJ268 FLAT PANDAN PERDANA,Maluri,420,A-B
AJ486 PANDAN JAYA,Maluri,420,A-B
AJ487 FLAT PANDAN JAYA (TIMUR),Maluri,420,A-B
AJ488 FLAT M3 PANDAN JAYA,Maluri,420,A-B
KL394 CASARIA,Maluri,420,A-B
KL395 KOMPLEKS MALURI (OPP),Maluri,420,A-B
KL379 WISMA SISTEM,Maluri,420,A-B
KL372 KOMPLEKS KEDIAMAN AWAM,Maluri,420,A-B
KL380 KUARTERS MRT (OPP),Maluri,420,A-B
(M) KL892 MRT COCHRANE PINTU A,Maluri,420,A-B
KL381 PLAZA ELEKTRONIK,Maluri,420,A-B
KL2228 KOMPLEKS E-MART (OPP),Maluri,420,A-B
KL1771 LRT PUDU/MAJESTIC,Maluri,420,A-B
KL1772 FURAMA (OPP),Maluri,420,A-B
KL2197 SMK (P) BANDARAYA,Maluri,420,A-B
KL2198 IMBI (UTARA),Maluri,420,A-B
KL123 MONOREL BUKIT BINTANG/SG WANG,Maluri,420,A-B
KL86 MRT BUKIT BINTANG/HSBC,Maluri,420,A-B
KL9 WISMA BOUSTEAD,Maluri,420,A-B
KL11 WISMA MPL,Maluri,420,A-B
KL12 MENARA KL,Maluri,420,A-B
KL13 WISMA BUDIMAN,Maluri,420,A-B
KL14 MENARA OLYMPIA,Maluri,420,A-B
KL1826 MUZIUM TELEKOM,Maluri,420,A-B
(M) KL118 MENARA MAYBANK,Maluri,420,B-A
KL119 HOSPITAL TUNG SHIN,Maluri,420,B-A
KL120 HOTEL SWISS GARDEN (OPP),Maluri,420,B-A
KL866 FURAMA,Maluri,420,B-A
KL867 LRT PUDU/MAJESTIC (OPP),Maluri,420,B-A
KL382 KOMPLEKS E-MART,Maluri,420,B-A
KL383 PLAZA ELEKTRONIK,Maluri,420,B-A
KL389 MYTOWN,Maluri,420,B-A
KL390 KUARTERS MRT,Maluri,420,B-A
(M) KL374 SPRM KL,Maluri,420,B-A
KL376 PUSAT PERDAGANGAN MALURI,Maluri,420,B-A
KL377 WISMA SISTEM,Maluri,420,B-A
KL391 WISMA MALURI,Maluri,420,B-A
KL392 KOMPLEKS MALURI,Maluri,420,B-A
KL393 CASARIA (OPP),Maluri,420,B-A
AJ483 PERUMAHAN PANDAN JAYA,Maluri,420,B-A
AJ484 FLAT PANDAN JAYA M14,Maluri,420,B-A
AJ505 FLAT PANDAN PERDANA (OPP),Maluri,420,B-A
AJ332 TAMAN KENCANA (TIMUR),Maluri,420,B-A
AJ169 SMK PANDAN INDAH (OPP),Maluri,420,B-A
AJ170 SK PANDAN INDAH,Maluri,420,B-A
AJ171 KOMERSIAL PANDAN INDAH,Maluri,420,B-A
AJ172 MENARA MAXISEGAR,Maluri,420,B-A
AJ173 RHB PANDAN INDAH,Maluri,420,B-A
AJ174 PANGSAPURI SRI INAI,Maluri,420,B-A
AJ175 PERUMAHAN PANDAN INDAH 4,Maluri,420,B-A
AJ177 STOR MPAJ,Maluri,420,B-A
AJ434 PANDAN INDAH AUTOCITY,Maluri,420,B-A
AJ223 APARTMENT MERPATI,Maluri,420,B-A
AJ423 APARTMENT NURI COURT,Maluri,420,B-A
AJ224 APARTMENT KENARI COURT,Maluri,420,B-A
AJ225 PANGSAPURI DAHLIA,Maluri,420,B-A
AJ226 PANGSAPURI DAHLIA,Maluri,420,B-A
AJ468 HUB PANDAN INDAH,Maluri,420,B-A
AJ191 HENTIAN TAMAN DAGANG,Maluri,421,A-B
AJ436 FLAT TAMAN DAGANG (TIMUR),Maluri,421,A-B
AJ192 FLAT TAMAN DAGANG (BARAT),Maluri,421,A-B
AJ193 GALAXY AMPANG (TIMUR),Maluri,421,A-B
AJ206 FLAT TAMAN NIRWANA,Maluri,421,A-B
AJ207 TAMAN NIRWANA,Maluri,421,A-B
AJ208 KG PANDAN DALAM (TIMUR),Maluri,421,A-B
AJ437 MASJID AL HIDAYAH,Maluri,421,A-B
AJ202 KG PANDAN DALAM (BARAT),Maluri,421,A-B
AJ406 KG PANDAN LUAR (TIMUR),Maluri,421,A-B
AJ407 KG PANDAN LUAR (BARAT),Maluri,421,A-B
KL883 FLAT DESA PANDAN (BARAT),Maluri,421,A-B
KL884 TAMAN PERMAINAN DESA PANDAN,Maluri,421,A-B
KL885 SRA AL-SUYUTI (OPP),Maluri,421,A-B
KL886 DEWAN PANDAN BAIDURI,Maluri,421,A-B
KL239 FLAT DESA PANDAN (TIMUR),Maluri,421,A-B
KL246 PUSAT DAGANG KG PANDAN,Maluri,421,A-B
(M) KL249 SMK AMINUDDIN BAKI (UTARA),Maluri,421,A-B
KL250 SMK AMINUDDIN BAKI (SELATAN),Maluri,421,A-B
KL887 KOMPLEKS BELIA SUKAN,Maluri,421,A-B
KL399 BULATAN KG PANDAN,Maluri,421,A-B
(M) KL890 PETRONAS JLN COCHRANE,Maluri,421,A-B
KL381 PLAZA ELEKTRONIK,Maluri,421,A-B
KL2228 KOMPLEKS E-MART (OPP),Maluri,421,A-B
KL1771 LRT PUDU/MAJESTIC,Maluri,421,A-B
KL1772 FURAMA (OPP),Maluri,421,A-B
KL123 MONOREL BUKIT BINTANG/SG WANG,Maluri,421,A-B
KL86 MRT BUKIT BINTANG/HSBC,Maluri,421,A-B
KL9 WISMA BOUSTEAD,Maluri,421,A-B
KL12 MENARA KL,Maluri,421,A-B
KL13 WISMA BUDIMAN,Maluri,421,A-B
KL14 MENARA OLYMPIA,Maluri,421,A-B
(M) KL118 MENARA MAYBANK,Maluri,421,B-A
KL119 HOSPITAL TUNG SHIN,Maluri,421,B-A
KL120 HOTEL SWISS GARDEN (OPP),Maluri,421,B-A
KL866 FURAMA,Maluri,421,B-A
KL867 LRT PUDU/MAJESTIC (OPP),Maluri,421,B-A
KL382 KOMPLEKS E-MART,Maluri,421,B-A
KL383 PLAZA ELEKTRONIK,Maluri,421,B-A
KL877 APARTMENT IXORA,Maluri,421,B-A
KL878 KOMERSIAL TREC,Maluri,421,B-A
KL253 KOMPLEKS BELIA SUKAN (OPP),Maluri,421,B-A
KL254 SMK AMINUDDIN BAKI (UTARA),Maluri,421,B-A
KL257 PUSAT PERDAGANGAN KG PANDAN,Maluri,421,B-A
KL258 FLAT DESA PANDAN (TIMUR),Maluri,421,B-A
MASJID AR-RAHIMAH KG PANDAN,Maluri,421,B-A
KL224 FLAT DESA PANDAN (BARAT),Maluri,421,B-A
KL225 TNB DESA PANDAN,Maluri,421,B-A
AJ405 KG PANDAN LUAR (BARAT),Maluri,421,B-A
AJ438 KG PANDAN LUAR (TIMUR),Maluri,421,B-A
AJ203 KG PANDAN DALAM (BARAT),Maluri,421,B-A
AJ439 MASJID AL HIDAYAH (OPP),Maluri,421,B-A
AJ209 KG PANDAN DALAM (TIMUR),Maluri,421,B-A
AJ204 TAMAN NIRWANA,Maluri,421,B-A
AJ205 FLAT BLOK MAWAR,Maluri,421,B-A
AJ324 GALAXY AMPANG (SELATAN),Maluri,421,B-A
AJ440 GALAXY AMPANG,Maluri,421,B-A
AJ188 FLAT TAMAN DAGANG (BARAT),Maluri,421,B-A
AJ189 FLAT TAMAN DAGANG (TIMUR),Maluri,421,B-A
AJ191 HENTIAN TAMAN DAGANG,Maluri,421,B-A
KJ461 HENTIAN KAJANG,Cheras Selatan,450,A-B
KJ462 PLAZA PERABOT,Cheras Selatan,450,A-B
KJ463 SHELL,Cheras Selatan,450,A-B
KJ464 REKO SENTRAL,Cheras Selatan,450,A-B
KJ465 SAVILLE KAJANG,Cheras Selatan,450,A-B
KJ466 TAMAN SRI LANGAT 2,Cheras Selatan,450,A-B
KJ467 TAMAN SRI REKO,Cheras Selatan,450,A-B
KJ468 TAMAN HIJAU,Cheras Selatan,450,A-B
KJ469 MRT KAJANG (OPP),Cheras Selatan,450,A-B
KJ470 MASJID INDIA KAJANG (OPP),Cheras Selatan,450,A-B
KJ471 MAYBANK PEKAN KAJANG,Cheras Selatan,450,A-B
KJ822 MRT STADIUM KAJANG,Cheras Selatan,450,A-B
KJ174 KPJ KAJANG (OPP),Cheras Selatan,450,A-B
KJ731 MRT SG JERNIH (OPP),Cheras Selatan,450,A-B
KJ175 SMK SAAS (OPP),Cheras Selatan,450,A-B
KJ176 RTM KAJANG (OPP),Cheras Selatan,450,A-B
KJ178 TAMAN MESRA,Cheras Selatan,450,A-B
KJ179 TAMAN DELIMA,Cheras Selatan,450,A-B
KJ180 MASJID SG SEKAMAT,Cheras Selatan,450,A-B
KJ181 LOT 4291 (OPP),Cheras Selatan,450,A-B
KJ183 TAMAN DESA BARU,Cheras Selatan,450,A-B
KJ732 SPG SG LONG,Cheras Selatan,450,A-B
KJ745 SPG PEKAN BT 11,Cheras Selatan,450,A-B
KJ668 SPG CHERAS PERDANA,Cheras Selatan,450,A-B
KJ669 TM BATU 9,Cheras Selatan,450,A-B
KJ47 KILANG PAPAN,Cheras Selatan,450,A-B
KJ48 SMA BATU 10,Cheras Selatan,450,A-B
KJ49 BEACONHOUSE SRI MURNI,Cheras Selatan,450,A-B
KJ50 BALAI POLIS BT 9,Cheras Selatan,450,A-B
KJ39 SK BT 9 (OPP),Cheras Selatan,450,A-B
KJ52 TAMAN SUNTEX,Cheras Selatan,450,A-B
KJ422 PLAZA TOL BATU 9,Cheras Selatan,450,A-B
KJ711 PGA/MAKTAB PDRM,Cheras Selatan,450,A-B
KL755 TAMAN BUKIT HIJAU,Cheras Selatan,450,A-B
KL1723 CHERAS LEISURE MALL (OPP),Cheras Selatan,450,A-B
(M) KL799 MRT TAMAN MIDAH PINTU A,Cheras Selatan,450,A-B
KL801 VELODROM BUSINESS PARK,Cheras Selatan,450,A-B
KL354 KOMPLEKS DARUL PUTERI (OPP),Cheras Selatan,450,A-B
KL355 STADIUM BADMINTON KL,Cheras Selatan,450,A-B
KL361 MRT MALURI PINTU A,Cheras Selatan,450,A-B
KL874 AEON MALURI (OPP),Cheras Selatan,450,A-B
KL362 JABATAN KESIHATAN DBKL,Cheras Selatan,450,A-B
KL363 SUNWAY MEDICAL VELOCITY (OPP),Cheras Selatan,450,A-B
KL365 WARISAN CITYVIEW,Cheras Selatan,450,A-B
KL2225 WISMA INDAH,Cheras Selatan,450,A-B
KL381 PLAZA ELEKTRONIK,Cheras Selatan,450,A-B
KL1771 LRT PUDU/MAJESTIC,Cheras Selatan,450,A-B
KL1772 FURAMA (OPP),Cheras Selatan,450,A-B
KL1823 HOTEL SWISS GARDEN,Cheras Selatan,450,A-B
KL113 HAB LEBUH PUDU,Cheras Selatan,450,A-B
(M) KL101 HUB LEBUH PUDU,Cheras Selatan,450,A-B
KJ209 PLAZA PERABOT (OPP),Cheras Selatan,450,A-B
KJ461 HENTIAN KAJANG,Cheras Selatan,450,A-B
(M) KL101 HUB LEBUH PUDU,Cheras Selatan,450,B-A
KL119 HOSPITAL TUNG SHIN,Cheras Selatan,450,B-A
KL120 HOTEL SWISS GARDEN (OPP),Cheras Selatan,450,B-A
KL866 FURAMA,Cheras Selatan,450,B-A
KL867 LRT PUDU/MAJESTIC (OPP),Cheras Selatan,450,B-A
KL382 KOMPLEKS E-MART,Cheras Selatan,450,B-A
KL383 PLAZA ELEKTRONIK,Cheras Selatan,450,B-A
KL891 WISMA INDAH,Cheras Selatan,450,B-A
KL868 ALL SAINTS CHURCH,Cheras Selatan,450,B-A
KL366 WARISAN CITYVIEW (OPP),Cheras Selatan,450,B-A
